"CAINC1 County personal income summary: personal income, population, per capita personal income"
"CAINC1 County personal income summary: personal income, population, per capita personal income"
County
GeoFIPS,GeoName,2022,2023,2024
45089,"Williamsburg, SC",1182762,1227579,1303937
45091,"York, SC",17529319,18918771,20150316
46003,"Aurora, SD",167585,181920,154449
46005,"Beadle, SD",1149365,1276854,1253392
46007,"Bennett, SD",167548,172514,164614
46009,"Bon Homme, SD",415268,392140,363744
46011,"Brookings, SD",2111288,2314023,2427884
46013,"Brown, SD",2791935,2986041,2998983
46015,"Brule, SD",383465,402148,385259
46017,"Buffalo, SD",69469,71650,62492
46019,"Butte, SD",518096,573903,606176
46021,"Campbell, SD",113722,105362,92282
46023,"Charles Mix, SD",506488,542843,525801
46025,"Clark, SD",350256,380449,347321
46027,"Clay, SD",744597,773312,778260
46029,"Codington, SD",1852338,2011434,2102649
46031,"Corson, SD",161648,157198,154547
46033,"Custer, SD",578891,636594,677863
46035,"Davison, SD",1311701,1409085,1446208
46037,"Day, SD",400199,416078,391481
46039,"Deuel, SD",309733,336903,346346
46041,"Dewey, SD",284857,301186,303901
46043,"Douglas, SD",214899,225462,208520
46045,"Edmunds, SD",412434,383776,347193
46047,"Fall River, SD",406138,455726,476218
46049,"Faulk, SD",212281,209143,183743
46051,"Grant, SD",537917,572748,587288
46053,"Gregory, SD",243566,266632,258526
46055,"Haakon, SD",154871,162321,131129
46057,"Hamlin, SD",423825,458129,465144
46059,"Hand, SD",275094,284582,253463
46061,"Hanson, SD",287703,295862,277311
46063,"Harding, SD",69738,66344,81357
46065,"Hughes, SD",1137254,1235570,1310011
46067,"Hutchinson, SD",555356,570922,546288
46069,"Hyde, SD",98442,99347,88153
46071,"Jackson, SD",127555,132204,128786
46073,"Jerauld, SD",136941,147099,123841
46075,"Jones, SD",67168,67316,68335
46077,"Kingsbury, SD",399317,441322,403537
46079,"Lake, SD",919095,1111857,1143337
46081,"Lawrence, SD",1945964,2118393,2264834
46083,"Lincoln, SD",5998079,6497617,6911415
46085,"Lyman, SD",219560,219232,195051
46087,"McCook, SD",425814,444689,438174
46089,"McPherson, SD",196446,190638,175702
46091,"Marshall, SD",340813,356968,357282
46093,"Meade, SD",1678642,1780591,1826194
46095,"Mellette, SD",87492,94024,95079
46097,"Miner, SD",178067,193984,169956
46099,"Minnehaha, SD",14686508,15518320,16411201
46101,"Moody, SD",420982,472931,469085
46102,"Oglala Lakota, SD*",493424,491941,517854
46103,"Pennington, SD",8026229,8649024,9100138
46105,"Perkins, SD",154275,154218,161241
46107,"Potter, SD",201266,175915,156866
46109,"Roberts, SD",564980,597345,602629
46111,"Sanborn, SD",158794,180390,150021
46115,"Spink, SD",573408,664378,615605
46117,"Stanley, SD",235066,251511,254876
46119,"Sully, SD",160625,163591,126017
46121,"Todd, SD",336380,352567,371835
46123,"Tripp, SD",372077,392657,391120
46125,"Turner, SD",690945,852927,833371
46127,"Union, SD",2241488,2489493,2553074
46129,"Walworth, SD",338258,358516,356676
46135,"Yankton, SD",1573184,1713034,1745868
46137,"Ziebach, SD",87903,94130,79256
47001,"Anderson, TN",4226282,4612524,4886715
47003,"Bedford, TN",2466994,2628855,2841624
47005,"Benton, TN",668938,725349,764022
47007,"Bledsoe, TN",522051,554968,600567
47009,"Blount, TN",7734458,8423769,8996205
47011,"Bradley, TN",5317069,5667120,6024902
47013,"Campbell, TN",1707345,1832353,1918416
47015,"Cannon, TN",690181,736360,781078
47017,"Carroll, TN",1203419,1297792,1358556
47019,"Carter, TN",2308589,2457393,2611142
47021,"Cheatham, TN",2412022,2593923,2752452
47023,"Chester, TN",719851,769374,818807
47025,"Claiborne, TN",1387813,1458363,1505438
47027,"Clay, TN",314374,320253,360641
47029,"Cocke, TN",1497751,1605055,1729992
47031,"Coffee, TN",2846825,3068494,3257496
47033,"Crockett, TN",662686,728753,752996
47035,"Cumberland, TN",2887224,3226261,3443858
47037,"Davidson, TN",62139430,68205791,72693117
47039,"Decatur, TN",566625,616102,658607
47041,"DeKalb, TN",1020137,1057011,1111892
47043,"Dickson, TN",2953847,3219038,3436581
47045,"Dyer, TN",1850121,1986163,2077063
47047,"Fayette, TN",3306864,3566801,3715642
47049,"Fentress, TN",803950,875390,954528
47051,"Franklin, TN",2106251,2251979,2403113
47053,"Gibson, TN",2372889,2571748,2683906
47055,"Giles, TN",1374834,1488463,1575442
47057,"Grainger, TN",1055185,1138080,1221757
47059,"Greene, TN",3115536,3307637,3537560
47061,"Grundy, TN",536657,572892,611712
47063,"Hamblen, TN",3118213,3359005,3583221
47065,"Hamilton, TN",23359283,25348402,26667958
47067,"Hancock, TN",220787,231922,246473
47069,"Hardeman, TN",892440,950857,990707
47071,"Hardin, TN",1223810,1319764,1384307
47073,"Hawkins, TN",2423840,2597416,2785998
47075,"Haywood, TN",670789,717385,734163
47077,"Henderson, TN",1282647,1383853,1491366
47079,"Henry, TN",1733752,1850159,1886154
47081,"Hickman, TN",1107178,1179829,1243174
47083,"Houston, TN",326121,350723,383247
47085,"Humphreys, TN",850458,930576,998330
47087,"Jackson, TN",456809,494960,521886
47089,"Jefferson, TN",2589885,2825911,3041282
47091,"Johnson, TN",709404,763614,813046
47093,"Knox, TN",31513990,34836327,36911601
47095,"Lake, TN",195115,210451,202755
47097,"Lauderdale, TN",974835,1046537,1046059
47099,"Lawrence, TN",1898577,2039691,2176311
47101,"Lewis, TN",545960,607941,651770
47103,"Lincoln, TN",1776260,1915968,2077117
47105,"Loudon, TN",3901605,4258469,4573706
47107,"McMinn, TN",2405857,2587837,2763734
47109,"McNairy, TN",995204,1067546,1132201
47111,"Macon, TN",1073810,1117407,1193091
47113,"Madison, TN",5162573,5562282,5912121
47115,"Marion, TN",1441032,1533263,1609347
47117,"Marshall, TN",1764117,1924910,2065942
47119,"Maury, TN",5872058,6401533,6906590
47121,"Meigs, TN",537330,564065,591066
47123,"Monroe, TN",2025009,2208347,2352460
47125,"Montgomery, TN",11757008,12489750,13370606
47127,"Moore, TN",327740,351816,378297
47129,"Morgan, TN",815655,874859,937715
47131,"Obion, TN",1493258,1592708,1631884
47133,"Overton, TN",928234,997684,1058858
47135,"Perry, TN",311648,347015,371220
47137,"Pickett, TN",211947,228300,249010
47139,"Polk, TN",742743,774766,832489
47141,"Putnam, TN",4017328,4359837,4633713
47143,"Rhea, TN",1475604,1574446,1670498
47145,"Roane, TN",2804562,3021602,3201997
47147,"Robertson, TN",4078422,4415091,4717611
47149,"Rutherford, TN",18841368,20520572,21996009
47151,"Scott, TN",821465,870961,923228
47153,"Sequatchie, TN",770646,828338,881571
47155,"Sevier, TN",5395289,6064313,6396298
47157,"Shelby, TN",53878674,57735737,59592009
47159,"Smith, TN",980064,1039094,1103928
47161,"Stewart, TN",679928,726668,772004
47163,"Sullivan, TN",8311119,8930571,9457665
47165,"Sumner, TN",13254882,14588059,15524755
47167,"Tipton, TN",3073259,3242760,3342692
47169,"Trousdale, TN",462492,490797,524711
47171,"Unicoi, TN",765623,823304,873248
47173,"Union, TN",845422,898939,955367
47175,"Van Buren, TN",224333,240425,259981
47177,"Warren, TN",1784428,1918975,2065764
47179,"Washington, TN",7215370,7920550,8441229
47181,"Wayne, TN",594234,640472,683327
47183,"Weakley, TN",1505245,1578704,1608195
47185,"White, TN",1155395,1244855,1317808
47187,"Williamson, TN",31783923,35360902,37599392
47189,"Wilson, TN",10292110,11321786,12275151
48001,"Anderson, TX",2598517,2721693,2772121
48003,"Andrews, TX",1011737,1085809,1139186
48005,"Angelina, TX",4281517,4550220,4719493
48007,"Aransas, TX",1595475,1705839,1806122
48009,"Archer, TX",580030,609173,636812
48011,"Armstrong, TX",125919,130987,127931
48013,"Atascosa, TX",2400302,2537581,2646547
48015,"Austin, TX",1933520,2085003,2194341
48017,"Bailey, TX",349852,404831,416143
48019,"Bandera, TX",1315869,1424104,1505087
48021,"Bastrop, TX",4864078,5320801,5730269
48023,"Baylor, TX",228647,223461,225810
48025,"Bee, TX",1095960,1141270,1183534
48027,"Bell, TX",19353027,20685670,22062163
48029,"Bexar, TX",114489217,123627280,130132731
48031,"Blanco, TX",929937,1024150,1102045
48033,"Borden, TX",89482,93218,75790
48035,"Bosque, TX",1019006,1101513,1156524
48037,"Bowie, TX",4506988,4743118,4960305
48039,"Brazoria, TX",22208544,23689754,25082732
48041,"Brazos, TX",11682793,12480873,13222610
48043,"Brewster, TX",516123,567263,610720
48045,"Briscoe, TX",107254,92148,85526
48047,"Brooks, TX",296383,313619,305806
48049,"Brown, TX",1827435,1949944,2000755
48051,"Burleson, TX",1095689,1178488,1251936
48053,"Burnet, TX",3381488,3616317,3823248
48055,"Caldwell, TX",2078384,2250026,2427017
48057,"Calhoun, TX",1138053,1137958,1174019
48059,"Callahan, TX",743589,790322,822731
48061,"Cameron, TX",16028533,16561257,17270495
48063,"Camp, TX",631510,666057,691478
48065,"Carson, TX",321893,360338,337658
48067,"Cass, TX",1351776,1411632,1463700
48069,"Castro, TX",697231,808930,791770
48071,"Chambers, TX",3167689,3512291,3756465
48073,"Cherokee, TX",2322115,2467439,2572209
48075,"Childress, TX",327553,306429,303068
48077,"Clay, TX",567225,605141,626796
48079,"Cochran, TX",164671,129985,136159
48081,"Coke, TX",176123,189759,197969
48083,"Coleman, TX",464890,488471,488453
48085,"Collin, TX",96362122,104928238,112276655
48087,"Collingsworth, TX",142146,154031,151056
48089,"Colorado, TX",1249718,1376617,1408774
48091,"Comal, TX",13449249,14762684,16019586
48093,"Comanche, TX",757754,788976,839835
48095,"Concho, TX",147638,142018,148693
48097,"Cooke, TX",2599675,2748121,2873605
48099,"Coryell, TX",3212759,3370121,3557103
48101,"Cottle, TX",130707,139717,147123
48103,"Crane, TX",250060,271159,279205
48105,"Crockett, TX",181191,197500,196228
48107,"Crosby, TX",276565,277837,248570
48109,"Culberson, TX",182724,212723,226170
48111,"Dallam, TX",504584,622369,616571
48113,"Dallas, TX",202307006,216435883,225696833
48115,"Dawson, TX",694881,672939,623368
48117,"Deaf Smith, TX",1233112,1438574,1405238
48119,"Delta, TX",261895,281673,292636
48121,"Denton, TX",72766171,78666532,83722888
48123,"DeWitt, TX",1500588,1518985,1530159
48125,"Dickens, TX",95610,99989,99518
48127,"Dimmit, TX",442602,481564,471466
48129,"Donley, TX",159631,174759,173359
48131,"Duval, TX",483679,514389,506771
48133,"Eastland, TX",964322,1005033,1005904
48135,"Ector, TX",9046183,10009114,10596551
48137,"Edwards, TX",98895,110727,102040
48139,"Ellis, TX",11729336,12714623,13656498
48141,"El Paso, TX",38881264,41045210,43181648
48143,"Erath, TX",2237511,2365810,2541272
48145,"Falls, TX",753026,834846,839880
48147,"Fannin, TX",1749079,1884357,1970431
48149,"Fayette, TX",1729384,1887477,2004068
48151,"Fisher, TX",236563,226896,222000
48153,"Floyd, TX",269732,273523,258869
48155,"Foard, TX",80709,70804,69920
48157,"Fort Bend, TX",61872805,67994599,72574032
48159,"Franklin, TX",610046,618867,671707
48161,"Freestone, TX",916124,1002757,1052169
48163,"Frio, TX",712344,763995,782932
48165,"Gaines, TX",1198397,1278755,1222997
48167,"Galveston, TX",22066649,23786570,24901911
48169,"Garza, TX",215942,227288,221860
48171,"Gillespie, TX",2432829,2617314,2750271
48173,"Glasscock, TX",149503,151420,162114
48175,"Goliad, TX",425287,443903,458866
48177,"Gonzales, TX",1301500,1311395,1431797
48179,"Gray, TX",1051639,1152289,1150216
48181,"Grayson, TX",7712329,8285215,8723577
48183,"Gregg, TX",7300868,7673060,7890142
48185,"Grimes, TX",1344321,1444758,1512423
48187,"Guadalupe, TX",10250747,11164252,12024179
48189,"Hale, TX",1443826,1443567,1439067
48191,"Hall, TX",133248,139098,129651
48193,"Hamilton, TX",589876,616702,643627
48195,"Hansford, TX",428039,547585,484745
48197,"Hardeman, TX",213800,212585,204887
48199,"Hardin, TX",3105321,3266074,3508726
48201,"Harris, TX",342856554,382201553,400697273
48203,"Harrison, TX",3405263,3616054,3727784
48205,"Hartley, TX",447624,598407,616733
48207,"Haskell, TX",290450,289336,263879
48209,"Hays, TX",16499997,18125415,19709003
48211,"Hemphill, TX",255361,288649,289897
48213,"Henderson, TX",4291665,4618715,4808998
48215,"Hidalgo, TX",30069589,31037934,32283853
48217,"Hill, TX",1896053,2012928,2140330
48219,"Hockley, TX",1128148,1159268,1171021
48221,"Hood, TX",4205015,4511350,4777069
48223,"Hopkins, TX",2063162,2141982,2284115
48225,"Houston, TX",1121322,1201372,1246967
48227,"Howard, TX",1974227,2035850,2128944
48229,"Hudspeth, TX",128084,144888,148445
48231,"Hunt, TX",5216475,5673552,6049490
48233,"Hutchinson, TX",1017513,1078557,1093990
48235,"Irion, TX",122425,134094,133122
48237,"Jack, TX",447949,466905,467673
48239,"Jackson, TX",787596,828706,848673
48241,"Jasper, TX",1663682,1745253,1838499
48243,"Jeff Davis, TX",116923,126440,136952
48245,"Jefferson, TX",12199357,12785758,13487375
48247,"Jim Hogg, TX",202833,212748,210450
48249,"Jim Wells, TX",1922725,2009428,2063787
48251,"Johnson, TX",10398656,11239694,11975777
48253,"Jones, TX",856433,852897,854914
48255,"Karnes, TX",1210562,1203980,1261160
48257,"Kaufman, TX",8689579,9685222,10573531
48259,"Kendall, TX",5120326,5541893,5930381
48261,"Kenedy, TX",13039,16785,16362
48263,"Kent, TX",50718,51304,46440
48265,"Kerr, TX",3499165,3752868,3974335
48267,"Kimble, TX",244585,265833,264171
48269,"King, TX",30980,31599,28954
48271,"Kinney, TX",131823,143446,145058
48273,"Kleberg, TX",1413375,1505878,1544783
48275,"Knox, TX",180930,174737,169432
48277,"Lamar, TX",2572310,2662270,2744742
48279,"Lamb, TX",800218,812344,805598
48281,"Lampasas, TX",1361091,1458936,1546396
48283,"La Salle, TX",320130,328086,336617
48285,"Lavaca, TX",1400228,1458541,1497726
48287,"Lee, TX",1002706,1050441,1148738
48289,"Leon, TX",962679,1047750,1109687
48291,"Liberty, TX",4339565,4737254,5092400
48293,"Limestone, TX",1072110,1190937,1239176
48295,"Lipscomb, TX",375128,402080,402240
48297,"Live Oak, TX",559007,578138,598117
48299,"Llano, TX",1546172,1661245,1750215
48301,"Loving, TX",7711,9677,10590
48303,"Lubbock, TX",16685185,17572686,18270030
48305,"Lynn, TX",393961,378770,338946
48307,"McCulloch, TX",376784,397607,391255
48309,"McLennan, TX",13733994,14573291,15370032
48311,"McMullen, TX",64841,64877,67089
48313,"Madison, TX",591262,634307,650401
48315,"Marion, TX",480227,512905,531741
48317,"Martin, TX",556286,555098,571818
48319,"Mason, TX",229471,250578,255121
48321,"Matagorda, TX",1839728,1963293,2031470
48323,"Maverick, TX",2264299,2369968,2416390
48325,"Medina, TX",2723718,2904935,3035321
48327,"Menard, TX",95164,105069,100881
48329,"Midland, TX",25288634,25692200,26879622
48331,"Milam, TX",1232381,1332200,1383202
48333,"Mills, TX",248308,270165,273984
48335,"Mitchell, TX",362428,371116,378795
48337,"Montague, TX",1007830,1093987,1133285
48339,"Montgomery, TX",50940496,56368575,60353183
48341,"Moore, TX",1259699,1331651,1356087
48343,"Morris, TX",595551,613771,642899
48345,"Motley, TX",50804,58888,54900
48347,"Nacogdoches, TX",3168732,3326457,3398095
48349,"Navarro, TX",2492479,2660201,2764805
48351,"Newton, TX",524342,544915,564029
48353,"Nolan, TX",778084,808157,854262
48355,"Nueces, TX",19144365,19751528,20513320
48357,"Ochiltree, TX",637504,720170,665378
48359,"Oldham, TX",135146,162176,162959
48361,"Orange, TX",4244810,4449652,4728741
48363,"Palo Pinto, TX",1544593,1638357,1702459
48365,"Panola, TX",1324088,1380806,1424680
48367,"Parker, TX",11618243,12670702,13538110
48369,"Parmer, TX",699040,757204,753033
48371,"Pecos, TX",673888,724077,736577
48373,"Polk, TX",2554703,2724448,2844566
48375,"Potter, TX",6528525,6584014,6786797
48377,"Presidio, TX",368345,390393,413724
48379,"Rains, TX",542715,589644,626315
48381,"Randall, TX",8407957,8991239,9536406
48383,"Reagan, TX",218735,231410,239435
48385,"Real, TX",164133,176162,180184
48387,"Red River, TX",622904,650067,664499
48389,"Reeves, TX",807086,905413,1016705
48391,"Refugio, TX",381456,387376,400776
48393,"Roberts, TX",48770,54742,53952
48395,"Robertson, TX",968048,1017553,1068474
48397,"Rockwall, TX",9063087,10062376,10797301
48399,"Runnels, TX",553663,560004,563556
48401,"Rusk, TX",2418362,2503910,2577079
48403,"Sabine, TX",458973,479784,501955
48405,"San Augustine, TX",449665,465219,476912
48407,"San Jacinto, TX",1280774,1373231,1419613
48409,"San Patricio, TX",3571034,3725633,3906934
48411,"San Saba, TX",262655,283563,284389
48413,"Schleicher, TX",148359,150607,148679
48415,"Scurry, TX",849098,905218,927543
48417,"Shackelford, TX",385861,308233,315757
48419,"Shelby, TX",1576412,1574522,1701681
48421,"Sherman, TX",335864,487995,431820
48423,"Smith, TX",16077314,16771874,17413416
48425,"Somervell, TX",577258,618792,634683
48427,"Starr, TX",2150141,2199042,2275963
48429,"Stephens, TX",452555,473634,476252
48431,"Sterling, TX",94798,100816,103145
48433,"Stonewall, TX",115862,119541,114737
48435,"Sutton, TX",225595,242309,225489
48437,"Swisher, TX",557399,604629,560967
48439,"Tarrant, TX",138729197,149011382,156006429
48441,"Taylor, TX",8182619,8700109,9180520
48443,"Terrell, TX",44442,44807,46784
48445,"Terry, TX",614659,584861,551320
48447,"Throckmorton, TX",88255,83860,78432
48449,"Titus, TX",1628783,1646370,1724927
48451,"Tom Green, TX",7322416,7648053,8117056
48453,"Travis, TX",117391525,126859125,134937033
48455,"Trinity, TX",661472,702473,734986
48457,"Tyler, TX",873676,922801,965706
48459,"Upshur, TX",1907920,2039191,2121173
48461,"Upton, TX",251684,278453,300353
48463,"Uvalde, TX",1312648,1381443,1415074
48465,"Val Verde, TX",2297315,2389736,2499168
48467,"Van Zandt, TX",2926115,3102823,3242076
48469,"Victoria, TX",5171814,5455773,5607804
48471,"Walker, TX",2731462,2931118,3091120
48473,"Waller, TX",3230041,3415849,3582841
48475,"Ward, TX",694824,768608,840353
48477,"Washington, TX",2567691,2649882,2747251
48479,"Webb, TX",11157062,11528290,12058710
48481,"Wharton, TX",2228251,2380569,2456733
48483,"Wheeler, TX",239083,262654,257265
48485,"Wichita, TX",6963360,7244140,7520175
48487,"Wilbarger, TX",812821,832380,845104
48489,"Willacy, TX",707174,735740,744635
48491,"Williamson, TX",46502731,50915722,55401609
48493,"Wilson, TX",3018796,3196090,3400984
48495,"Winkler, TX",497073,565174,633101
48497,"Wise, TX",4218587,4582134,4883893
48499,"Wood, TX",2324998,2470482,2589038
48501,"Yoakum, TX",448405,462924,451473
48503,"Young, TX",1202195,1239131,1289292
48505,"Zapata, TX",467088,478400,478371
48507,"Zavala, TX",415213,443910,419357
49001,"Beaver, UT",321592,296624,290867
49003,"Box Elder, UT",2936430,3165596,3343104
49005,"Cache, UT",6868673,7392851,7838880
49007,"Carbon, UT",959689,1027743,1104408
49009,"Daggett, UT",49727,53505,55761
49011,"Davis, UT",21906921,23389582,24689293
49013,"Duchesne, UT",969194,1079608,1152934
49015,"Emery, UT",411164,431387,450045
49017,"Garfield, UT",254108,261173,283921
49019,"Grand, UT",701573,755151,796543
49021,"Iron, UT",2533889,2757751,2999967
49023,"Juab, UT",643634,651651,697605
49025,"Kane, UT",419545,451830,488774
49027,"Millard, UT",657912,684617,750753
49029,"Morgan, UT",867243,920319,972659
49031,"Piute, UT",94811,94867,115889
49033,"Rich, UT",123923,146620,165343
49035,"Salt Lake, UT",80769549,86904107,91748267
49037,"San Juan, UT",524457,560985,583629
49039,"Sanpete, UT",1269514,1329921,1451359
49041,"Sevier, UT",973121,1024453,1101609
49043,"Summit, UT",10529513,11517313,12092488
49045,"Tooele, UT",3745444,4041281,4350587
49047,"Uintah, UT",1440644,1580890,1717686
49049,"Utah, UT",38241420,41642432,44572939
49051,"Wasatch, UT",3183070,3473578,3688442
49053,"Washington, UT",10234655,11183074,12070405
49055,"Wayne, UT",138772,146850,157582
49057,"Weber, UT",14285508,15272052,16175647
50001,"Addison, VT",2326563,2475936,2608418
50003,"Bennington, VT",2310441,2491876,2616767
50005,"Caledonia, VT",1577448,1665460,1747562
50007,"Chittenden, VT",12253205,13129737,13759226
50009,"Essex, VT",277470,293608,306150
50011,"Franklin, VT",2835351,2953350,3096086
50013,"Grand Isle, VT",533999,567879,597222
50015,"Lamoille, VT",1688072,1796548,1880064
50017,"Orange, VT",1685553,1804902,1898329
50019,"Orleans, VT",1480156,1544286,1633275
50021,"Rutland, VT",3577154,3779358,3994789
50023,"Washington, VT",4226657,4502839,4756854
50025,"Windham, VT",2593404,2764941,2889620
50027,"Windsor, VT",3971075,4287916,4444898
51001,"Accomack, VA",1821212,1778152,1870945
51007,"Amelia, VA",725175,736431,774786
51009,"Amherst, VA",1415516,1490415,1545119
51011,"Appomattox, VA",766828,800879,837403
51013,"Arlington, VA",27337435,29658101,31564317
51017,"Bath, VA",300594,321675,344904
51019,"Bedford, VA*",4426407,4712165,4936811
51021,"Bland, VA",270327,296400,307562
51023,"Botetourt, VA",2040800,2165460,2279772
51025,"Brunswick, VA",669822,717308,747699
51027,"Buchanan, VA",888387,962543,977531
51029,"Buckingham, VA",675747,674845,706321
51033,"Caroline, VA",1646898,1782866,1903008
51036,"Charles City, VA",387956,422614,449955
51037,"Charlotte, VA",533586,543376,554868
51041,"Chesterfield, VA",23817961,25543029,27043021
51043,"Clarke, VA",1179618,1266403,1344557
51045,"Craig, VA",231746,243007,254548
51047,"Culpeper, VA",3085829,3306270,3523843
51049,"Cumberland, VA",459975,475492,510285
51051,"Dickenson, VA",580075,618393,624777
51057,"Essex, VA",564562,600845,628818
51061,"Fauquier, VA",6112775,6505072,6873136
51063,"Floyd, VA",768326,821793,856647
51065,"Fluvanna, VA",1507390,1637890,1743442
51067,"Franklin, VA",2896699,3076877,3240971
51071,"Giles, VA",816534,874444,911821
51073,"Gloucester, VA",2268262,2457946,2597290
51075,"Goochland, VA",3106414,3432890,3685112
51077,"Grayson, VA",602985,629952,659761
51079,"Greene, VA",1102930,1195894,1279011
51083,"Halifax, VA",1521828,1598678,1648976
51085,"Hanover, VA",8218099,8901629,9401480
51087,"Henrico, VA",24731250,26145309,27452506
51091,"Highland, VA",120755,121534,129665
51093,"Isle of Wight, VA",2576316,2753509,2895166
51097,"King and Queen, VA",376784,405251,437750
51099,"King George, VA",1749580,1897430,2006219
51101,"King William, VA",1016546,1113634,1187656
51103,"Lancaster, VA",834239,904815,945654
51105,"Lee, VA",866072,914465,940742
51107,"Loudoun, VA",41575115,44426105,47224510
51109,"Louisa, VA",2055739,2189032,2294186
51111,"Lunenburg, VA",472719,499121,517792
51113,"Madison, VA",800395,854245,909098
51115,"Mathews, VA",578219,628782,658643
51117,"Mecklenburg, VA",1424097,1509789,1599162
51119,"Middlesex, VA",681767,738254,774881
51125,"Nelson, VA",937953,1005467,1059847
51127,"New Kent, VA",2880815,3204861,3498699
51131,"Northampton, VA",791949,812976,846035
51133,"Northumberland, VA",754093,821875,865529
51135,"Nottoway, VA",702491,727153,747975
51137,"Orange, VA",2276936,2461738,2582805
51139,"Page, VA",1164869,1188576,1249398
51141,"Patrick, VA",715930,755162,787089
51145,"Powhatan, VA",2155349,2314820,2444319
51147,"Prince Edward, VA",877590,930775,964203
51155,"Pulaski, VA",1631252,1739171,1808956
51157,"Rappahannock, VA",625300,674495,711542
51159,"Richmond, VA",392134,415325,436642
51167,"Russell, VA",1060289,1127079,1150666
51169,"Scott, VA",894344,940030,963853
51171,"Shenandoah, VA",2493472,2602856,2719311
51173,"Smyth, VA",1331062,1415193,1474817
51179,"Stafford, VA",10417255,11115519,11877286
51181,"Surry, VA",347215,365524,382975
51183,"Sussex, VA",406430,427861,441215
51185,"Tazewell, VA",1809771,1921020,2005649
51187,"Warren, VA",2318630,2486918,2636820
51193,"Westmoreland, VA",948800,1031153,1082403
51197,"Wythe, VA",1264144,1334057,1382362
51510,"Alexandria (Independent City), VA",16851721,18069128,19187988
51550,"Chesapeake (Independent City), VA",14823961,15906631,16771375
51650,"Hampton (Independent City), VA",6755323,7190376,7546820
51700,"Newport News (Independent City), VA",8798111,9320380,9760622
51710,"Norfolk (Independent City), VA",11170014,11342788,11901371
51740,"Portsmouth (Independent City), VA",4484623,4694780,4881301
51760,"Richmond (Independent City), VA",16580932,17670931,18694109
51770,"Roanoke (Independent City), VA",5146300,5478075,5781953
51800,"Suffolk (Independent City), VA",6053898,6527795,6933844
51810,"Virginia Beach (Independent City), VA",30805135,33004768,34723065
51901,"Albemarle + Charlottesville, VA*",15308257,16878483,17850944
51903,"Alleghany + Covington, VA*",946727,987774,1015923
51907,"Augusta, Staunton + Waynesboro, VA*",6800090,7156897,7511270
51911,"Campbell + Lynchburg, VA*",6197325,6617819,6881080
51913,"Carroll + Galax, VA*",1625907,1731078,1822175
51918,"Dinwiddie, Colonial Heights + Petersburg, VA*",3758770,3999353,4186421
51919,"Fairfax, Fairfax City + Falls Church, VA*",120873365,129931785,137459424
51921,"Frederick + Winchester, VA*",7515346,7960584,8480465
51923,"Greensville + Emporia, VA*",670769,703691,726574
51929,"Henry + Martinsville, VA*",2983536,3148264,3250366
51931,"James City + Williamsburg, VA*",7344955,7904834,8346274
51933,"Montgomery + Radford, VA*",5320329,5772378,6039450
51939,"Pittsylvania + Danville, VA*",4650461,4927172,5119333
51941,"Prince George + Hopewell, VA*",2666757,2816562,2958230
51942,"Prince William, Manassas + Manassas Park, VA*",35200786,37274885,39538913
51944,"Roanoke + Salem, VA*",7293956,7786857,8206715
51945,"Rockbridge, Buena Vista + Lexington, VA*",1755195,1908077,2016947
51947,"Rockingham + Harrisonburg, VA*",6967514,7106949,7451480
51949,"Southampton + Franklin, VA*",1321823,1385235,1411824
51951,"Spotsylvania + Fredericksburg, VA*",10768991,11574687,12365129
51953,"Washington + Bristol, VA*",3432185,3657993,3823284
51955,"Wise + Norton, VA*",1644044,1731637,1767831
51958,"York + Poquoson, VA*",5715995,6066645,6417152
53001,"Adams, WA",1079110,1134544,1183686
53003,"Asotin, WA",1213772,1288863,1366587
53005,"Benton, WA",11601137,12396171,13080579
53007,"Chelan, WA",5141759,5622607,5909252
53009,"Clallam, WA",4332783,4644221,4949951
53011,"Clark, WA",33967647,35948929,37976001
53013,"Columbia, WA",241830,251370,256298
53015,"Cowlitz, WA",6188528,6485492,6801225
53017,"Douglas, WA",2197309,2354404,2472639
53019,"Ferry, WA",334391,353350,380587
53021,"Franklin, WA",4607399,4860390,5116080
53023,"Garfield, WA",139627,133803,135341
53025,"Grant, WA",5008104,5184499,5467291
53027,"Grays Harbor, WA",3621009,3890547,4130561
53029,"Island, WA",5683449,6062697,6406215
53031,"Jefferson, WA",2147455,2314778,2474419
53033,"King, WA",259576553,281743118,301147697
53035,"Kitsap, WA",19090719,20423941,21828140
53037,"Kittitas, WA",2536335,2727469,2869940
53039,"Klickitat, WA",1281990,1372654,1453289
53041,"Lewis, WA",4813401,4825298,5110317
53043,"Lincoln, WA",590103,613247,652813
53045,"Mason, WA",3467210,3722074,3981803
53047,"Okanogan, WA",2169596,2304961,2461702
53049,"Pacific, WA",1134868,1205264,1273031
53051,"Pend Oreille, WA",701915,748720,790492
53053,"Pierce, WA",56659431,60623378,64388921
53055,"San Juan, WA",1617166,1772910,1866474
53057,"Skagit, WA",8313178,8896538,9477208
53059,"Skamania, WA",787164,832821,878555
53061,"Snohomish, WA",59007619,63482643,67787428
53063,"Spokane, WA",30514468,32568244,34363205
53065,"Stevens, WA",2258685,2404985,2552986
53067,"Thurston, WA",18368732,19644133,20984785
53069,"Wahkiakum, WA",237694,250616,260235
53071,"Walla Walla, WA",3408115,3501331,3661054
53073,"Whatcom, WA",13654561,14638962,15418210
